JournalID,LineNumber,PostingDate,EntityID,AccountCode,Debit,Credit,Amount,Description,IntercompanyEntityID,IsIntercompany
JNL1388,1,2026-04-28,ENT002,800,59175.00,0.00,59175.00,Monthly Payroll - M22,,FALSE
JNL1388,2,2026-04-28,ENT002,805,7101.00,0.00,7101.00,Monthly Payroll - M22,,FALSE
JNL1388,3,2026-04-28,ENT002,100,0.00,59175.00,-59175.00,Monthly Payroll - M22,,FALSE
JNL1388,4,2026-04-28,ENT002,330,0.00,7101.00,-7101.00,Monthly Payroll - M22,,FALSE
JNL1389,1,2026-04-28,ENT002,820,8500.00,0.00,8500.00,Store Operating Costs - M22,,FALSE
JNL1389,2,2026-04-28,ENT002,810,4200.00,0.00,4200.00,Store Operating Costs - M22,,FALSE
JNL1389,3,2026-04-28,ENT002,100,0.00,12700.00,-12700.00,Store Operating Costs - M22,,FALSE
JNL1390,1,2026-04-15,ENT003,110,249850.00,0.00,249850.00,Freight Service Revenue - M22,,FALSE
JNL1390,2,2026-04-15,ENT003,600,0.00,249850.00,-249850.00,Freight Service Revenue - M22,,FALSE
JNL1391,1,2026-04-15,ENT003,710,69958.00,0.00,69958.00,Fleet Fuel & Maintenance - M22,,FALSE
JNL1391,2,2026-04-15,ENT003,810,6500.00,0.00,6500.00,Fleet Fuel & Maintenance - M22,,FALSE
JNL1391,3,2026-04-15,ENT003,100,0.00,76458.00,-76458.00,Fleet Fuel & Maintenance - M22,,FALSE
JNL1392,1,2026-04-28,ENT003,800,78900.00,0.00,78900.00,Driver Payroll - M22,,FALSE
JNL1392,2,2026-04-28,ENT003,805,9468.00,0.00,9468.00,Driver Payroll - M22,,FALSE
JNL1392,3,2026-04-28,ENT003,100,0.00,78900.00,-78900.00,Driver Payroll - M22,,FALSE
JNL1392,4,2026-04-28,ENT003,330,0.00,9468.00,-9468.00,Driver Payroll - M22,,FALSE
JNL1393,1,2026-04-28,ENT003,890,4500.00,0.00,4500.00,Vehicle Depreciation - M22,,FALSE
JNL1393,2,2026-04-28,ENT003,210,0.00,4500.00,-4500.00,Vehicle Depreciation - M22,,FALSE
JNL1394,1,2026-04-15,ENT004,100,25000.00,0.00,25000.00,Property Rent Collection - M22,,FALSE
JNL1394,2,2026-04-15,ENT004,620,0.00,25000.00,-25000.00,Property Rent Collection - M22,,FALSE
JNL1395,1,2026-04-28,ENT004,895,5200.00,0.00,5200.00,Bank Facility Interest - M22,,FALSE
JNL1395,2,2026-04-28,ENT004,100,0.00,5200.00,-5200.00,Bank Facility Interest - M22,,FALSE
JNL1396,1,2026-04-28,ENT001,180,16000.00,0.00,16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1396,2,2026-04-28,ENT001,650,0.00,16000.00,-16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1397,1,2026-04-28,ENT002,880,10000.00,0.00,10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1397,2,2026-04-28,ENT002,380,0.00,10000.00,-10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1398,1,2026-04-28,ENT003,880,6000.00,0.00,6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1398,2,2026-04-28,ENT003,380,0.00,6000.00,-6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1399,1,2026-04-28,ENT003,180,8500.00,0.00,8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1399,2,2026-04-28,ENT003,600,0.00,8500.00,-8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1400,1,2026-04-28,ENT002,750,8500.00,0.00,8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1400,2,2026-04-28,ENT002,380,0.00,8500.00,-8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1401,1,2026-05-15,ENT001,110,212800.00,0.00,212800.00,Advisory Billings - M23,,FALSE
JNL1401,2,2026-05-15,ENT001,610,0.00,212800.00,-212800.00,Advisory Billings - M23,,FALSE
JNL1402,1,2026-05-28,ENT001,800,99750.00,0.00,99750.00,Monthly Payroll - M23,,FALSE
JNL1402,2,2026-05-28,ENT001,805,11970.00,0.00,11970.00,Monthly Payroll - M23,,FALSE
JNL1402,3,2026-05-28,ENT001,100,0.00,99750.00,-99750.00,Monthly Payroll - M23,,FALSE
JNL1402,4,2026-05-28,ENT001,330,0.00,11970.00,-11970.00,Monthly Payroll - M23,,FALSE
JNL1403,1,2026-05-28,ENT001,820,12000.00,0.00,12000.00,Operating Costs & Rent - M23,,FALSE
JNL1403,2,2026-05-28,ENT001,830,3500.00,0.00,3500.00,Operating Costs & Rent - M23,,FALSE
JNL1403,3,2026-05-28,ENT001,100,0.00,15500.00,-15500.00,Operating Costs & Rent - M23,,FALSE
JNL1404,1,2026-05-15,ENT002,100,372400.00,0.00,372400.00,Food Retailing Sales - M23,,FALSE
JNL1404,2,2026-05-15,ENT002,600,0.00,372400.00,-372400.00,Food Retailing Sales - M23,,FALSE
JNL1405,1,2026-05-15,ENT002,700,215992.00,0.00,215992.00,Produce Inventory Purchase - M23,,FALSE
JNL1405,2,2026-05-15,ENT002,100,0.00,215992.00,-215992.00,Produce Inventory Purchase - M23,,FALSE
JNL1406,1,2026-05-28,ENT002,800,59850.00,0.00,59850.00,Monthly Payroll - M23,,FALSE
JNL1406,2,2026-05-28,ENT002,805,7182.00,0.00,7182.00,Monthly Payroll - M23,,FALSE
JNL1406,3,2026-05-28,ENT002,100,0.00,59850.00,-59850.00,Monthly Payroll - M23,,FALSE
JNL1406,4,2026-05-28,ENT002,330,0.00,7182.00,-7182.00,Monthly Payroll - M23,,FALSE
JNL1407,1,2026-05-28,ENT002,820,8500.00,0.00,8500.00,Store Operating Costs - M23,,FALSE
JNL1407,2,2026-05-28,ENT002,810,4200.00,0.00,4200.00,Store Operating Costs - M23,,FALSE
JNL1407,3,2026-05-28,ENT002,100,0.00,12700.00,-12700.00,Store Operating Costs - M23,,FALSE
JNL1408,1,2026-05-15,ENT003,110,252700.00,0.00,252700.00,Freight Service Revenue - M23,,FALSE
JNL1408,2,2026-05-15,ENT003,600,0.00,252700.00,-252700.00,Freight Service Revenue - M23,,FALSE
JNL1409,1,2026-05-15,ENT003,710,70756.00,0.00,70756.00,Fleet Fuel & Maintenance - M23,,FALSE
JNL1409,2,2026-05-15,ENT003,810,6500.00,0.00,6500.00,Fleet Fuel & Maintenance - M23,,FALSE
JNL1409,3,2026-05-15,ENT003,100,0.00,77256.00,-77256.00,Fleet Fuel & Maintenance - M23,,FALSE
JNL1410,1,2026-05-28,ENT003,800,79800.00,0.00,79800.00,Driver Payroll - M23,,FALSE
JNL1410,2,2026-05-28,ENT003,805,9576.00,0.00,9576.00,Driver Payroll - M23,,FALSE
JNL1410,3,2026-05-28,ENT003,100,0.00,79800.00,-79800.00,Driver Payroll - M23,,FALSE
JNL1410,4,2026-05-28,ENT003,330,0.00,9576.00,-9576.00,Driver Payroll - M23,,FALSE
JNL1411,1,2026-05-28,ENT003,890,4500.00,0.00,4500.00,Vehicle Depreciation - M23,,FALSE
JNL1411,2,2026-05-28,ENT003,210,0.00,4500.00,-4500.00,Vehicle Depreciation - M23,,FALSE
JNL1412,1,2026-05-15,ENT004,100,25000.00,0.00,25000.00,Property Rent Collection - M23,,FALSE
JNL1412,2,2026-05-15,ENT004,620,0.00,25000.00,-25000.00,Property Rent Collection - M23,,FALSE
JNL1413,1,2026-05-28,ENT004,895,5200.00,0.00,5200.00,Bank Facility Interest - M23,,FALSE
JNL1413,2,2026-05-28,ENT004,100,0.00,5200.00,-5200.00,Bank Facility Interest - M23,,FALSE
JNL1414,1,2026-05-28,ENT001,180,16000.00,0.00,16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1414,2,2026-05-28,ENT001,650,0.00,16000.00,-16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1415,1,2026-05-28,ENT002,880,10000.00,0.00,10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1415,2,2026-05-28,ENT002,380,0.00,10000.00,-10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1416,1,2026-05-28,ENT003,880,6000.00,0.00,6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1416,2,2026-05-28,ENT003,380,0.00,6000.00,-6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1417,1,2026-05-28,ENT003,180,8500.00,0.00,8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1417,2,2026-05-28,ENT003,600,0.00,8500.00,-8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1418,1,2026-05-28,ENT002,750,8500.00,0.00,8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1418,2,2026-05-28,ENT002,380,0.00,8500.00,-8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1419,1,2026-06-15,ENT001,110,215200.00,0.00,215200.00,Advisory Billings - M24,,FALSE
JNL1419,2,2026-06-15,ENT001,610,0.00,215200.00,-215200.00,Advisory Billings - M24,,FALSE
JNL1420,1,2026-06-28,ENT001,800,100875.00,0.00,100875.00,Monthly Payroll - M24,,FALSE
JNL1420,2,2026-06-28,ENT001,805,12105.00,0.00,12105.00,Monthly Payroll - M24,,FALSE
JNL1420,3,2026-06-28,ENT001,100,0.00,100875.00,-100875.00,Monthly Payroll - M24,,FALSE
JNL1420,4,2026-06-28,ENT001,330,0.00,12105.00,-12105.00,Monthly Payroll - M24,,FALSE
JNL1421,1,2026-06-28,ENT001,820,12000.00,0.00,12000.00,Operating Costs & Rent - M24,,FALSE
JNL1421,2,2026-06-28,ENT001,830,3500.00,0.00,3500.00,Operating Costs & Rent - M24,,FALSE
JNL1421,3,2026-06-28,ENT001,100,0.00,15500.00,-15500.00,Operating Costs & Rent - M24,,FALSE
JNL1422,1,2026-06-15,ENT002,100,376600.00,0.00,376600.00,Food Retailing Sales - M24,,FALSE
JNL1422,2,2026-06-15,ENT002,600,0.00,376600.00,-376600.00,Food Retailing Sales - M24,,FALSE
JNL1423,1,2026-06-15,ENT002,700,218428.00,0.00,218428.00,Produce Inventory Purchase - M24,,FALSE
JNL1423,2,2026-06-15,ENT002,100,0.00,218428.00,-218428.00,Produce Inventory Purchase - M24,,FALSE
JNL1424,1,2026-06-28,ENT002,800,60525.00,0.00,60525.00,Monthly Payroll - M24,,FALSE
JNL1424,2,2026-06-28,ENT002,805,7263.00,0.00,7263.00,Monthly Payroll - M24,,FALSE
JNL1424,3,2026-06-28,ENT002,100,0.00,60525.00,-60525.00,Monthly Payroll - M24,,FALSE
JNL1424,4,2026-06-28,ENT002,330,0.00,7263.00,-7263.00,Monthly Payroll - M24,,FALSE
JNL1425,1,2026-06-28,ENT002,820,8500.00,0.00,8500.00,Store Operating Costs - M24,,FALSE
JNL1425,2,2026-06-28,ENT002,810,4200.00,0.00,4200.00,Store Operating Costs - M24,,FALSE
JNL1425,3,2026-06-28,ENT002,100,0.00,12700.00,-12700.00,Store Operating Costs - M24,,FALSE
JNL1426,1,2026-06-15,ENT003,110,255550.00,0.00,255550.00,Freight Service Revenue - M24,,FALSE
JNL1426,2,2026-06-15,ENT003,600,0.00,255550.00,-255550.00,Freight Service Revenue - M24,,FALSE
JNL1427,1,2026-06-15,ENT003,710,71554.00,0.00,71554.00,Fleet Fuel & Maintenance - M24,,FALSE
JNL1427,2,2026-06-15,ENT003,810,6500.00,0.00,6500.00,Fleet Fuel & Maintenance - M24,,FALSE
JNL1427,3,2026-06-15,ENT003,100,0.00,78054.00,-78054.00,Fleet Fuel & Maintenance - M24,,FALSE
JNL1428,1,2026-06-28,ENT003,800,80700.00,0.00,80700.00,Driver Payroll - M24,,FALSE
JNL1428,2,2026-06-28,ENT003,805,9684.00,0.00,9684.00,Driver Payroll - M24,,FALSE
JNL1428,3,2026-06-28,ENT003,100,0.00,80700.00,-80700.00,Driver Payroll - M24,,FALSE
JNL1428,4,2026-06-28,ENT003,330,0.00,9684.00,-9684.00,Driver Payroll - M24,,FALSE
JNL1429,1,2026-06-28,ENT003,890,4500.00,0.00,4500.00,Vehicle Depreciation - M24,,FALSE
JNL1429,2,2026-06-28,ENT003,210,0.00,4500.00,-4500.00,Vehicle Depreciation - M24,,FALSE
JNL1430,1,2026-06-15,ENT004,100,25000.00,0.00,25000.00,Property Rent Collection - M24,,FALSE
JNL1430,2,2026-06-15,ENT004,620,0.00,25000.00,-25000.00,Property Rent Collection - M24,,FALSE
JNL1431,1,2026-06-28,ENT004,895,5200.00,0.00,5200.00,Bank Facility Interest - M24,,FALSE
JNL1431,2,2026-06-28,ENT004,100,0.00,5200.00,-5200.00,Bank Facility Interest - M24,,FALSE
JNL1432,1,2026-06-28,ENT001,180,16000.00,0.00,16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1432,2,2026-06-28,ENT001,650,0.00,16000.00,-16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1433,1,2026-06-28,ENT002,880,10000.00,0.00,10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1433,2,2026-06-28,ENT002,380,0.00,10000.00,-10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1434,1,2026-06-28,ENT003,880,6000.00,0.00,6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1434,2,2026-06-28,ENT003,380,0.00,6000.00,-6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1435,1,2026-06-28,ENT003,180,8500.00,0.00,8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1435,2,2026-06-28,ENT003,600,0.00,8500.00,-8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1436,1,2026-06-28,ENT002,750,8500.00,0.00,8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1436,2,2026-06-28,ENT002,380,0.00,8500.00,-8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1437,1,2026-07-15,ENT001,110,217600.00,0.00,217600.00,Advisory Billings - M25,,FALSE
JNL1437,2,2026-07-15,ENT001,610,0.00,217600.00,-217600.00,Advisory Billings - M25,,FALSE
JNL1438,1,2026-07-28,ENT001,800,102000.00,0.00,102000.00,Monthly Payroll - M25,,FALSE
JNL1438,2,2026-07-28,ENT001,805,12240.00,0.00,12240.00,Monthly Payroll - M25,,FALSE
JNL1438,3,2026-07-28,ENT001,100,0.00,102000.00,-102000.00,Monthly Payroll - M25,,FALSE
JNL1438,4,2026-07-28,ENT001,330,0.00,12240.00,-12240.00,Monthly Payroll - M25,,FALSE
JNL1439,1,2026-07-28,ENT001,820,12000.00,0.00,12000.00,Operating Costs & Rent - M25,,FALSE
JNL1439,2,2026-07-28,ENT001,830,3500.00,0.00,3500.00,Operating Costs & Rent - M25,,FALSE
JNL1439,3,2026-07-28,ENT001,100,0.00,15500.00,-15500.00,Operating Costs & Rent - M25,,FALSE
JNL1440,1,2026-07-15,ENT002,100,380800.00,0.00,380800.00,Food Retailing Sales - M25,,FALSE
JNL1440,2,2026-07-15,ENT002,600,0.00,380800.00,-380800.00,Food Retailing Sales - M25,,FALSE
JNL1441,1,2026-07-15,ENT002,700,220864.00,0.00,220864.00,Produce Inventory Purchase - M25,,FALSE
JNL1441,2,2026-07-15,ENT002,100,0.00,220864.00,-220864.00,Produce Inventory Purchase - M25,,FALSE
JNL1442,1,2026-07-28,ENT002,800,61200.00,0.00,61200.00,Monthly Payroll - M25,,FALSE
JNL1442,2,2026-07-28,ENT002,805,7344.00,0.00,7344.00,Monthly Payroll - M25,,FALSE
JNL1442,3,2026-07-28,ENT002,100,0.00,61200.00,-61200.00,Monthly Payroll - M25,,FALSE
JNL1442,4,2026-07-28,ENT002,330,0.00,7344.00,-7344.00,Monthly Payroll - M25,,FALSE
JNL1443,1,2026-07-28,ENT002,820,8500.00,0.00,8500.00,Store Operating Costs - M25,,FALSE
JNL1443,2,2026-07-28,ENT002,810,4200.00,0.00,4200.00,Store Operating Costs - M25,,FALSE
JNL1443,3,2026-07-28,ENT002,100,0.00,12700.00,-12700.00,Store Operating Costs - M25,,FALSE
JNL1444,1,2026-07-15,ENT003,110,258400.00,0.00,258400.00,Freight Service Revenue - M25,,FALSE
JNL1444,2,2026-07-15,ENT003,600,0.00,258400.00,-258400.00,Freight Service Revenue - M25,,FALSE
JNL1445,1,2026-07-15,ENT003,710,72352.00,0.00,72352.00,Fleet Fuel & Maintenance - M25,,FALSE
JNL1445,2,2026-07-15,ENT003,810,6500.00,0.00,6500.00,Fleet Fuel & Maintenance - M25,,FALSE
JNL1445,3,2026-07-15,ENT003,100,0.00,78852.00,-78852.00,Fleet Fuel & Maintenance - M25,,FALSE
JNL1446,1,2026-07-28,ENT003,800,81600.00,0.00,81600.00,Driver Payroll - M25,,FALSE
JNL1446,2,2026-07-28,ENT003,805,9792.00,0.00,9792.00,Driver Payroll - M25,,FALSE
JNL1446,3,2026-07-28,ENT003,100,0.00,81600.00,-81600.00,Driver Payroll - M25,,FALSE
JNL1446,4,2026-07-28,ENT003,330,0.00,9792.00,-9792.00,Driver Payroll - M25,,FALSE
JNL1447,1,2026-07-28,ENT003,890,4500.00,0.00,4500.00,Vehicle Depreciation - M25,,FALSE
JNL1447,2,2026-07-28,ENT003,210,0.00,4500.00,-4500.00,Vehicle Depreciation - M25,,FALSE
JNL1448,1,2026-07-15,ENT004,100,25000.00,0.00,25000.00,Property Rent Collection - M25,,FALSE
JNL1448,2,2026-07-15,ENT004,620,0.00,25000.00,-25000.00,Property Rent Collection - M25,,FALSE
JNL1449,1,2026-07-28,ENT004,895,5200.00,0.00,5200.00,Bank Facility Interest - M25,,FALSE
JNL1449,2,2026-07-28,ENT004,100,0.00,5200.00,-5200.00,Bank Facility Interest - M25,,FALSE
JNL1450,1,2026-07-28,ENT001,180,16000.00,0.00,16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1450,2,2026-07-28,ENT001,650,0.00,16000.00,-16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1451,1,2026-07-28,ENT002,880,10000.00,0.00,10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1451,2,2026-07-28,ENT002,380,0.00,10000.00,-10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1452,1,2026-07-28,ENT003,880,6000.00,0.00,6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1452,2,2026-07-28,ENT003,380,0.00,6000.00,-6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1453,1,2026-07-28,ENT003,180,8500.00,0.00,8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1453,2,2026-07-28,ENT003,600,0.00,8500.00,-8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1454,1,2026-07-28,ENT002,750,8500.00,0.00,8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1454,2,2026-07-28,ENT002,380,0.00,8500.00,-8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1455,1,2026-08-15,ENT001,110,220000.00,0.00,220000.00,Advisory Billings - M26,,FALSE
JNL1455,2,2026-08-15,ENT001,610,0.00,220000.00,-220000.00,Advisory Billings - M26,,FALSE
JNL1456,1,2026-08-28,ENT001,800,103125.00,0.00,103125.00,Monthly Payroll - M26,,FALSE
JNL1456,2,2026-08-28,ENT001,805,12375.00,0.00,12375.00,Monthly Payroll - M26,,FALSE
JNL1456,3,2026-08-28,ENT001,100,0.00,103125.00,-103125.00,Monthly Payroll - M26,,FALSE
JNL1456,4,2026-08-28,ENT001,330,0.00,12375.00,-12375.00,Monthly Payroll - M26,,FALSE
JNL1457,1,2026-08-28,ENT001,820,12000.00,0.00,12000.00,Operating Costs & Rent - M26,,FALSE
JNL1457,2,2026-08-28,ENT001,830,3500.00,0.00,3500.00,Operating Costs & Rent - M26,,FALSE
JNL1457,3,2026-08-28,ENT001,100,0.00,15500.00,-15500.00,Operating Costs & Rent - M26,,FALSE
JNL1458,1,2026-08-15,ENT002,100,385000.00,0.00,385000.00,Food Retailing Sales - M26,,FALSE
JNL1458,2,2026-08-15,ENT002,600,0.00,385000.00,-385000.00,Food Retailing Sales - M26,,FALSE
JNL1459,1,2026-08-15,ENT002,700,223300.00,0.00,223300.00,Produce Inventory Purchase - M26,,FALSE
JNL1459,2,2026-08-15,ENT002,100,0.00,223300.00,-223300.00,Produce Inventory Purchase - M26,,FALSE
JNL1460,1,2026-08-28,ENT002,800,61875.00,0.00,61875.00,Monthly Payroll - M26,,FALSE
JNL1460,2,2026-08-28,ENT002,805,7425.00,0.00,7425.00,Monthly Payroll - M26,,FALSE
JNL1460,3,2026-08-28,ENT002,100,0.00,61875.00,-61875.00,Monthly Payroll - M26,,FALSE
JNL1460,4,2026-08-28,ENT002,330,0.00,7425.00,-7425.00,Monthly Payroll - M26,,FALSE
JNL1461,1,2026-08-28,ENT002,820,8500.00,0.00,8500.00,Store Operating Costs - M26,,FALSE
JNL1461,2,2026-08-28,ENT002,810,4200.00,0.00,4200.00,Store Operating Costs - M26,,FALSE
JNL1461,3,2026-08-28,ENT002,100,0.00,12700.00,-12700.00,Store Operating Costs - M26,,FALSE
JNL1462,1,2026-08-15,ENT003,110,261250.00,0.00,261250.00,Freight Service Revenue - M26,,FALSE
JNL1462,2,2026-08-15,ENT003,600,0.00,261250.00,-261250.00,Freight Service Revenue - M26,,FALSE
JNL1463,1,2026-08-15,ENT003,710,73150.00,0.00,73150.00,Fleet Fuel & Maintenance - M26,,FALSE
JNL1463,2,2026-08-15,ENT003,810,6500.00,0.00,6500.00,Fleet Fuel & Maintenance - M26,,FALSE
JNL1463,3,2026-08-15,ENT003,100,0.00,79650.00,-79650.00,Fleet Fuel & Maintenance - M26,,FALSE
JNL1464,1,2026-08-28,ENT003,800,82500.00,0.00,82500.00,Driver Payroll - M26,,FALSE
JNL1464,2,2026-08-28,ENT003,805,9900.00,0.00,9900.00,Driver Payroll - M26,,FALSE
JNL1464,3,2026-08-28,ENT003,100,0.00,82500.00,-82500.00,Driver Payroll - M26,,FALSE
JNL1464,4,2026-08-28,ENT003,330,0.00,9900.00,-9900.00,Driver Payroll - M26,,FALSE
JNL1465,1,2026-08-28,ENT003,890,4500.00,0.00,4500.00,Vehicle Depreciation - M26,,FALSE
JNL1465,2,2026-08-28,ENT003,210,0.00,4500.00,-4500.00,Vehicle Depreciation - M26,,FALSE
JNL1466,1,2026-08-15,ENT004,100,25000.00,0.00,25000.00,Property Rent Collection - M26,,FALSE
JNL1466,2,2026-08-15,ENT004,620,0.00,25000.00,-25000.00,Property Rent Collection - M26,,FALSE
JNL1467,1,2026-08-28,ENT004,895,5200.00,0.00,5200.00,Bank Facility Interest - M26,,FALSE
JNL1467,2,2026-08-28,ENT004,100,0.00,5200.00,-5200.00,Bank Facility Interest - M26,,FALSE
JNL1468,1,2026-08-28,ENT001,180,16000.00,0.00,16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1468,2,2026-08-28,ENT001,650,0.00,16000.00,-16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1469,1,2026-08-28,ENT002,880,10000.00,0.00,10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1469,2,2026-08-28,ENT002,380,0.00,10000.00,-10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1470,1,2026-08-28,ENT003,880,6000.00,0.00,6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1470,2,2026-08-28,ENT003,380,0.00,6000.00,-6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1471,1,2026-08-28,ENT003,180,8500.00,0.00,8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1471,2,2026-08-28,ENT003,600,0.00,8500.00,-8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1472,1,2026-08-28,ENT002,750,8500.00,0.00,8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1472,2,2026-08-28,ENT002,380,0.00,8500.00,-8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1473,1,2026-09-15,ENT001,110,222400.00,0.00,222400.00,Advisory Billings - M27,,FALSE
JNL1473,2,2026-09-15,ENT001,610,0.00,222400.00,-222400.00,Advisory Billings - M27,,FALSE
JNL1474,1,2026-09-28,ENT001,800,104250.00,0.00,104250.00,Monthly Payroll - M27,,FALSE
JNL1474,2,2026-09-28,ENT001,805,12510.00,0.00,12510.00,Monthly Payroll - M27,,FALSE
JNL1474,3,2026-09-28,ENT001,100,0.00,104250.00,-104250.00,Monthly Payroll - M27,,FALSE
JNL1474,4,2026-09-28,ENT001,330,0.00,12510.00,-12510.00,Monthly Payroll - M27,,FALSE
JNL1475,1,2026-09-28,ENT001,820,12000.00,0.00,12000.00,Operating Costs & Rent - M27,,FALSE
JNL1475,2,2026-09-28,ENT001,830,3500.00,0.00,3500.00,Operating Costs & Rent - M27,,FALSE
JNL1475,3,2026-09-28,ENT001,100,0.00,15500.00,-15500.00,Operating Costs & Rent - M27,,FALSE
JNL1476,1,2026-09-15,ENT002,100,389200.00,0.00,389200.00,Food Retailing Sales - M27,,FALSE
JNL1476,2,2026-09-15,ENT002,600,0.00,389200.00,-389200.00,Food Retailing Sales - M27,,FALSE
JNL1477,1,2026-09-15,ENT002,700,225736.00,0.00,225736.00,Produce Inventory Purchase - M27,,FALSE
JNL1477,2,2026-09-15,ENT002,100,0.00,225736.00,-225736.00,Produce Inventory Purchase - M27,,FALSE
JNL1478,1,2026-09-28,ENT002,800,62550.00,0.00,62550.00,Monthly Payroll - M27,,FALSE
JNL1478,2,2026-09-28,ENT002,805,7506.00,0.00,7506.00,Monthly Payroll - M27,,FALSE
JNL1478,3,2026-09-28,ENT002,100,0.00,62550.00,-62550.00,Monthly Payroll - M27,,FALSE
JNL1478,4,2026-09-28,ENT002,330,0.00,7506.00,-7506.00,Monthly Payroll - M27,,FALSE
JNL1479,1,2026-09-28,ENT002,820,8500.00,0.00,8500.00,Store Operating Costs - M27,,FALSE
JNL1479,2,2026-09-28,ENT002,810,4200.00,0.00,4200.00,Store Operating Costs - M27,,FALSE
JNL1479,3,2026-09-28,ENT002,100,0.00,12700.00,-12700.00,Store Operating Costs - M27,,FALSE
JNL1480,1,2026-09-15,ENT003,110,264100.00,0.00,264100.00,Freight Service Revenue - M27,,FALSE
JNL1480,2,2026-09-15,ENT003,600,0.00,264100.00,-264100.00,Freight Service Revenue - M27,,FALSE
JNL1481,1,2026-09-15,ENT003,710,73948.00,0.00,73948.00,Fleet Fuel & Maintenance - M27,,FALSE
JNL1481,2,2026-09-15,ENT003,810,6500.00,0.00,6500.00,Fleet Fuel & Maintenance - M27,,FALSE
JNL1481,3,2026-09-15,ENT003,100,0.00,80448.00,-80448.00,Fleet Fuel & Maintenance - M27,,FALSE
JNL1482,1,2026-09-28,ENT003,800,83400.00,0.00,83400.00,Driver Payroll - M27,,FALSE
JNL1482,2,2026-09-28,ENT003,805,10008.00,0.00,10008.00,Driver Payroll - M27,,FALSE
JNL1482,3,2026-09-28,ENT003,100,0.00,83400.00,-83400.00,Driver Payroll - M27,,FALSE
JNL1482,4,2026-09-28,ENT003,330,0.00,10008.00,-10008.00,Driver Payroll - M27,,FALSE
JNL1483,1,2026-09-28,ENT003,890,4500.00,0.00,4500.00,Vehicle Depreciation - M27,,FALSE
JNL1483,2,2026-09-28,ENT003,210,0.00,4500.00,-4500.00,Vehicle Depreciation - M27,,FALSE
JNL1484,1,2026-09-15,ENT004,100,25000.00,0.00,25000.00,Property Rent Collection - M27,,FALSE
JNL1484,2,2026-09-15,ENT004,620,0.00,25000.00,-25000.00,Property Rent Collection - M27,,FALSE
JNL1485,1,2026-09-28,ENT004,895,5200.00,0.00,5200.00,Bank Facility Interest - M27,,FALSE
